id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
Imagine Dragons|||Ferris Wheel|||117|||4,Imagine Dragons,Ferris Wheel,"Promise that I'll make you feel
Like we're on a Ferris Wheel
We're always young and innocent
I promise you when things get hard
Our love will be strong enough
I know we'll last, I'm confident
I know we'll last, I'm confident
<\Lyric>```",Imagine Dragons|||Ferris Wheel|||117,4,optimism,caring,love,"[{'label': 'optimism', 'score': 0.5447215437889099}, {'label': 'caring', 'score': 0.3760730028152466}, {'label': 'love', 'score': 0.325330525636673}, {'label': 'approval', 'score': 0.22330881655216217}, {'label': 'neutral', 'score': 0.05638667196035385}, {'label': 'admiration', 'score': 0.03670281544327736}]"
Imagine Dragons|||Kid|||118|||0,Imagine Dragons,Kid,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> Kid <\Song title>
<Lyric> 
(You gotta get yourself together, kid)
(Da-da-da)",Imagine Dragons|||Kid|||118,0,approval,annoyance,caring,"[{'label': 'neutral', 'score': 0.963141918182373}, {'label': 'approval', 'score': 0.01274988055229187}, {'label': 'annoyance', 'score': 0.011081374250352383}, {'label': 'caring', 'score': 0.006103738211095333}, {'label': 'realization', 'score': 0.005598235409706831}, {'label': 'optimism', 'score': 0.0032177933026105165}]"
Imagine Dragons|||Kid|||118|||1,Imagine Dragons,Kid,"You gotta get yourself together, kid
You got to keep it together
Yeah, pull your trousers up, you're hosin' it
You gotta get yours-, get yours-, get yourself together",Imagine Dragons|||Kid|||118,1,caring,annoyance,approval,"[{'label': 'neutral', 'score': 0.9099977016448975}, {'label': 'caring', 'score': 0.048174578696489334}, {'label': 'annoyance', 'score': 0.02361246757209301}, {'label': 'approval', 'score': 0.018144451081752777}, {'label': 'anger', 'score': 0.0054974909871816635}, {'label': 'optimism', 'score': 0.005397174973040819}]"
Imagine Dragons|||Kid|||118|||2,Imagine Dragons,Kid,"I'm chasin' dreams since I left the womb
So keep that chin up, young one, you'll bloom",Imagine Dragons|||Kid|||118,2,caring,optimism,desire,"[{'label': 'neutral', 'score': 0.33873289823532104}, {'label': 'caring', 'score': 0.30452993512153625}, {'label': 'optimism', 'score': 0.15906915068626404}, {'label': 'desire', 'score': 0.06271414458751678}, {'label': 'approval', 'score': 0.05583934485912323}, {'label': 'admiration', 'score': 0.03161933645606041}]"
Imagine Dragons|||Kid|||118|||3,Imagine Dragons,Kid,"You gotta get yourself together, kid (Get your-, yourself together)
You gotta get it together (Get your—, get your—, get your—, get your—)
Pull your trousers up, you're hosin' it (Yeah)
You gotta get yours-, get yours-, get yourself together",Imagine Dragons|||Kid|||118,3,annoyance,approval,caring,"[{'label': 'neutral', 'score': 0.9551840424537659}, {'label': 'annoyance', 'score': 0.019550228491425514}, {'label': 'approval', 'score': 0.011232908815145493}, {'label': 'caring', 'score': 0.008480350486934185}, {'label': 'anger', 'score': 0.0058214860036969185}, {'label': 'realization', 'score': 0.004058946389704943}]"
Imagine Dragons|||Kid|||118|||4,Imagine Dragons,Kid,"You gotta get yourself together, kid
Oh, how American
You think you're born to be the better
You gotta take your losses as a win
Give me my medicine
Any amphetamine, whatever",Imagine Dragons|||Kid|||118,4,caring,approval,optimism,"[{'label': 'caring', 'score': 0.7321748733520508}, {'label': 'neutral', 'score': 0.30443572998046875}, {'label': 'approval', 'score': 0.07228901237249374}, {'label': 'optimism', 'score': 0.038375262171030045}, {'label': 'annoyance', 'score': 0.023937948048114777}, {'label': 'admiration', 'score': 0.016149576753377914}]"
Imagine Dragons|||Kid|||118|||5,Imagine Dragons,Kid,"I'm chasin' dreams since I left the womb
You gotta keep that chin up, young one, you'll bloom",Imagine Dragons|||Kid|||118,5,caring,optimism,approval,"[{'label': 'caring', 'score': 0.5650483965873718}, {'label': 'optimism', 'score': 0.19611398875713348}, {'label': 'neutral', 'score': 0.17969226837158203}, {'label': 'approval', 'score': 0.06834928691387177}, {'label': 'admiration', 'score': 0.05377506837248802}, {'label': 'desire', 'score': 0.040936991572380066}]"
Imagine Dragons|||Kid|||118|||6,Imagine Dragons,Kid,"You gotta get yourself together, kid (Get yourself together, kid)
You gotta get it together (Get your—, get your—, get your—, get your—)
Pull your trousers up, you're hosin' it (Together, kid, yeah)
You gotta get yours-, get yours-, get yourself together",Imagine Dragons|||Kid|||118,6,annoyance,approval,caring,"[{'label': 'neutral', 'score': 0.9590865969657898}, {'label': 'annoyance', 'score': 0.017619239166378975}, {'label': 'approval', 'score': 0.012285454198718071}, {'label': 'caring', 'score': 0.006564846262335777}, {'label': 'anger', 'score': 0.005151586607098579}, {'label': 'realization', 'score': 0.004261753987520933}]"
Imagine Dragons|||Kid|||118|||7,Imagine Dragons,Kid,"(Are we goin' to Stacey's tomorrow?)
(I thought it was Sally's)
(No, it's always been Stacey's)
It's alright
All in time
It's alright
All in time, you will take flight",Imagine Dragons|||Kid|||118,7,approval,curiosity,confusion,"[{'label': 'neutral', 'score': 0.6778602004051208}, {'label': 'approval', 'score': 0.21974562108516693}, {'label': 'curiosity', 'score': 0.04582762345671654}, {'label': 'confusion', 'score': 0.04549146816134453}, {'label': 'optimism', 'score': 0.02625953033566475}, {'label': 'realization', 'score': 0.023517204448580742}]"
Imagine Dragons|||Kid|||118|||8,Imagine Dragons,Kid,"Get yourself together, kid
You gotta get it together (Get your—, get your—, get your—, get your—)
Pull your trousers up, you're hosin' it (Get yourself together, kid)
You gotta get yours-, get yours-, get yourself together",Imagine Dragons|||Kid|||118,8,annoyance,approval,anger,"[{'label': 'neutral', 'score': 0.9633622765541077}, {'label': 'annoyance', 'score': 0.017554592341184616}, {'label': 'approval', 'score': 0.009371478110551834}, {'label': 'anger', 'score': 0.006602059584110975}, {'label': 'caring', 'score': 0.0050037153996527195}, {'label': 'realization', 'score': 0.004011855460703373}]"
Imagine Dragons|||Kid|||118|||9,Imagine Dragons,Kid,"Get yourself together, kid (Get your—, get your—, get your—, get your—)
It goes on and on, and on, and on
Oh, get yourself together, kid
It goes on and on, and on
Get yourself together, kid (Get your—, get your—, get your—, get your—)
(So I'm here at Sally's, but-but nobody's here)
(No-no, Stacey's)
Oh, get yourself together, kid
<\Lyric>```",Imagine Dragons|||Kid|||118,9,annoyance,approval,anger,"[{'label': 'neutral', 'score': 0.9583032131195068}, {'label': 'annoyance', 'score': 0.017159385606646538}, {'label': 'approval', 'score': 0.01079353503882885}, {'label': 'anger', 'score': 0.005830693524330854}, {'label': 'caring', 'score': 0.005165971349924803}, {'label': 'realization', 'score': 0.005161640699952841}]"
Imagine Dragons|||All Eyes|||119|||0,Imagine Dragons,All Eyes,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> All Eyes <\Song title>
<Lyric> 
Everything you say is just a lie and now I'm leaving
To the city where the people are awake to chase a dream that isn't real
And we're 'posed to be something that we're not
Just wanna change a lot and sign our name after the dot
Everything you see is just a century of anarchy
All my corresponding colors that symbolize the things we can attest
Arrange, we can assess, we can attain
We are the entry for entities to entice and entertain",Imagine Dragons|||All Eyes|||119,0,annoyance,approval,amusement,"[{'label': 'neutral', 'score': 0.8955613970756531}, {'label': 'annoyance', 'score': 0.03249870613217354}, {'label': 'approval', 'score': 0.026889875531196594}, {'label': 'amusement', 'score': 0.018921414390206337}, {'label': 'realization', 'score': 0.010144315659999847}, {'label': 'joy', 'score': 0.009137343615293503}]"
Imagine Dragons|||All Eyes|||119|||1,Imagine Dragons,All Eyes,"All eyes, they're on you
Don't deny, you've got to
This is a call, that's all you'll ever get from me
This is a call, that's all you'll ever get from me",Imagine Dragons|||All Eyes|||119,1,approval,annoyance,caring,"[{'label': 'neutral', 'score': 0.9282445311546326}, {'label': 'approval', 'score': 0.03118901699781418}, {'label': 'annoyance', 'score': 0.02507251501083374}, {'label': 'caring', 'score': 0.013719642534852028}, {'label': 'disapproval', 'score': 0.011764263734221458}, {'label': 'anger', 'score': 0.007545166183263063}]"
Imagine Dragons|||All Eyes|||119|||2,Imagine Dragons,All Eyes,"Take my side
Take my side, don't look back
Now I'm easy and that's a fact
And you're on my mind, oh",Imagine Dragons|||All Eyes|||119,2,approval,realization,annoyance,"[{'label': 'neutral', 'score': 0.9233865141868591}, {'label': 'approval', 'score': 0.06465817242860794}, {'label': 'realization', 'score': 0.008175798691809177}, {'label': 'annoyance', 'score': 0.006254154723137617}, {'label': 'caring', 'score': 0.00624388363212347}, {'label': 'optimism', 'score': 0.003235869575291872}]"
Imagine Dragons|||All Eyes|||119|||3,Imagine Dragons,All Eyes,"Everything you say is just a lie and now I'm leaving
To the city where the people are awake to chase a dream that isn't real
And we're 'posed to be something that we're not
Just wanna change and sign our name after the dot",Imagine Dragons|||All Eyes|||119,3,annoyance,disapproval,disappointment,"[{'label': 'neutral', 'score': 0.8424898386001587}, {'label': 'annoyance', 'score': 0.10989518463611603}, {'label': 'disapproval', 'score': 0.0471295528113842}, {'label': 'disappointment', 'score': 0.016470160335302353}, {'label': 'realization', 'score': 0.01634550280869007}, {'label': 'approval', 'score': 0.012119141407310963}]"
Imagine Dragons|||All Eyes|||119|||4,Imagine Dragons,All Eyes,"All eyes, they're on you
Don't deny, you've got to
This is a call, that's all you'll ever get from me",Imagine Dragons|||All Eyes|||119,4,approval,annoyance,caring,"[{'label': 'neutral', 'score': 0.9091982841491699}, {'label': 'approval', 'score': 0.04106932878494263}, {'label': 'annoyance', 'score': 0.02805839106440544}, {'label': 'caring', 'score': 0.019134674221277237}, {'label': 'disapproval', 'score': 0.013969733379781246}, {'label': 'anger', 'score': 0.008670513518154621}]"
Imagine Dragons|||All Eyes|||119|||5,Imagine Dragons,All Eyes,"Now will the sun come up tonight?
Because your eyes they burn so bright
I'm all you've got, when you say that you want it all
You want it all",Imagine Dragons|||All Eyes|||119,5,curiosity,confusion,approval,"[{'label': 'neutral', 'score': 0.6488176584243774}, {'label': 'curiosity', 'score': 0.28654012084007263}, {'label': 'confusion', 'score': 0.02680121548473835}, {'label': 'approval', 'score': 0.0179055854678154}, {'label': 'admiration', 'score': 0.011764702387154102}, {'label': 'optimism', 'score': 0.010323869995772839}]"
Imagine Dragons|||All Eyes|||119|||6,Imagine Dragons,All Eyes,"All eyes, they're on you
Don't deny, you've got to
This is a call, that's all you'll ever get from me
This is a call, that's all you'll ever get from me
All eyes, they're on you
Don't deny, you've got to
This is a call, that's all you'll ever get from me
This is a call, that's all you'll ever get from me
<\Lyric>```",Imagine Dragons|||All Eyes|||119,6,approval,annoyance,caring,"[{'label': 'neutral', 'score': 0.9276918172836304}, {'label': 'approval', 'score': 0.038181714713573456}, {'label': 'annoyance', 'score': 0.022108834236860275}, {'label': 'caring', 'score': 0.01686779223382473}, {'label': 'disapproval', 'score': 0.011204498820006847}, {'label': 'realization', 'score': 0.007352964952588081}]"
Imagine Dragons|||Emma|||120|||0,Imagine Dragons,Emma,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> Emma <\Song title>
<Lyric> 
Emma stood in front of me
Telling me what I'm supposed to be
Jackie loves to run and hide
Give her love, and she will die
Golly me, oh my, oh my
Cross my heart and hope to die
Bourbon streets and bicycles
Holding you in carnivals",Imagine Dragons|||Emma|||120,0,love,desire,optimism,"[{'label': 'love', 'score': 0.7206488847732544}, {'label': 'desire', 'score': 0.2684236764907837}, {'label': 'neutral', 'score': 0.19100216031074524}, {'label': 'optimism', 'score': 0.09357323497533798}, {'label': 'caring', 'score': 0.06857573240995407}, {'label': 'joy', 'score': 0.033643804490566254}]"
Imagine Dragons|||Emma|||120|||1,Imagine Dragons,Emma,"Baby, is my love too old for you?
Baby, is my love too old for you?
Emma, I'm for you
Emma, I'm for you",Imagine Dragons|||Emma|||120,1,love,curiosity,caring,"[{'label': 'love', 'score': 0.8772029280662537}, {'label': 'curiosity', 'score': 0.25285038352012634}, {'label': 'caring', 'score': 0.16298623383045197}, {'label': 'confusion', 'score': 0.05628206580877304}, {'label': 'approval', 'score': 0.041714686900377274}, {'label': 'desire', 'score': 0.03242706134915352}]"
Imagine Dragons|||Emma|||120|||2,Imagine Dragons,Emma,"Dinner bells and loaded gun
Innocence is bound to run
Enemies and playing fun
But don't you touch that golden sun
Innocence and sentiment
It's all I have, it's paying rent",Imagine Dragons|||Emma|||120,2,amusement,joy,annoyance,"[{'label': 'neutral', 'score': 0.778130292892456}, {'label': 'amusement', 'score': 0.09523934870958328}, {'label': 'joy', 'score': 0.05161316320300102}, {'label': 'annoyance', 'score': 0.036461152136325836}, {'label': 'disapproval', 'score': 0.024399617686867714}, {'label': 'approval', 'score': 0.01592033915221691}]"
Imagine Dragons|||Emma|||120|||3,Imagine Dragons,Emma,"Baby, is my love too old for you?
Emma, I'm for you
Emma, I'm for you",Imagine Dragons|||Emma|||120,3,love,caring,curiosity,"[{'label': 'love', 'score': 0.7701423764228821}, {'label': 'caring', 'score': 0.34589436650276184}, {'label': 'curiosity', 'score': 0.23438213765621185}, {'label': 'neutral', 'score': 0.052030015736818314}, {'label': 'confusion', 'score': 0.05180645361542702}, {'label': 'approval', 'score': 0.04326086863875389}]"
Imagine Dragons|||Emma|||120|||4,Imagine Dragons,Emma,"Hell and silence, I can fight it, I can fight it
Hell and silence, I can fight it, I can fight it
Hell and silence, I can fight it, I can fight it
Hell and silence, I can fight it, I can fight it
Hell and silence, I can fight it, I can fight it
Hell and silence, I can fight it, I can fight it
Hell and silence, I can fight it, I can fight it
Hell and silence",Imagine Dragons|||Emma|||120,4,approval,optimism,caring,"[{'label': 'approval', 'score': 0.6092068552970886}, {'label': 'neutral', 'score': 0.39274275302886963}, {'label': 'optimism', 'score': 0.08040326833724976}, {'label': 'caring', 'score': 0.02589348703622818}, {'label': 'admiration', 'score': 0.013448016718029976}, {'label': 'realization', 'score': 0.013106066733598709}]"
Imagine Dragons|||Emma|||120|||5,Imagine Dragons,Emma,"Emma I'm for you
Emma I'm for you
Emma I'm for you, you, you, you
Emma I'm for you, you, you, you
Emma I'm for you
Emma I'm for you
Emma I'm for you
Emma I'm for you
Emma I'm for you
<\Lyric>```",Imagine Dragons|||Emma|||120,5,caring,love,approval,"[{'label': 'caring', 'score': 0.66041100025177}, {'label': 'neutral', 'score': 0.23525330424308777}, {'label': 'love', 'score': 0.21325671672821045}, {'label': 'approval', 'score': 0.07403838634490967}, {'label': 'optimism', 'score': 0.023896826431155205}, {'label': 'desire', 'score': 0.016922224313020706}]"
