id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
OneRepublic|||Light It Up|||79|||1,OneRepublic,Light It Up,"I, I could light it up for you
I, I could light it up for you
We, we ain't got a shot to lose
Put it on but fade it out, tell you what you wanna love
Acting like your favourite drug, raise a cup
We can light it up, we can light it up",OneRepublic|||Light It Up|||79,1,approval,caring,optimism,"[{'label': 'neutral', 'score': 0.8298071026802063}, {'label': 'approval', 'score': 0.11774296313524246}, {'label': 'caring', 'score': 0.04549941420555115}, {'label': 'optimism', 'score': 0.023427236825227737}, {'label': 'love', 'score': 0.013478206470608711}, {'label': 'curiosity', 'score': 0.007484564557671547}]"
OneRepublic|||Light It Up|||79|||2,OneRepublic,Light It Up,"I took a shot and missed the mark, well every single day I multiply
A million drums of kerosene, baby, like a hotel in the sky
I just want to see all the sparks you're trying to hide
Let's take a trip to wonderland, we can just tune this fire tonight
<\Lyric>```",OneRepublic|||Light It Up|||79,2,desire,disappointment,curiosity,"[{'label': 'desire', 'score': 0.5414344668388367}, {'label': 'neutral', 'score': 0.164424329996109}, {'label': 'disappointment', 'score': 0.07957084476947784}, {'label': 'curiosity', 'score': 0.03955918550491333}, {'label': 'optimism', 'score': 0.03191783279180527}, {'label': 'annoyance', 'score': 0.027884315699338913}]"
"OneRepublic|||Goodbye, Apathy|||80|||0",OneRepublic,"Goodbye, Apathy","```
<Artist name> OneRepublic <\Artist>
<Song title> Goodbye, Apathy <\Song title>
<Lyric> 
I can't sleep, no, not like I used to
I can't breathe in and out like I need to
It's breaking ice now to make any movement
What's your vice? You know that mine's the illusion","OneRepublic|||Goodbye, Apathy|||80",0,disapproval,disappointment,annoyance,"[{'label': 'disapproval', 'score': 0.33981695771217346}, {'label': 'disappointment', 'score': 0.2892248332500458}, {'label': 'neutral', 'score': 0.27278709411621094}, {'label': 'annoyance', 'score': 0.15073566138744354}, {'label': 'sadness', 'score': 0.05767586827278137}, {'label': 'confusion', 'score': 0.039563339203596115}]"
"OneRepublic|||Goodbye, Apathy|||80|||1",OneRepublic,"Goodbye, Apathy","And all at once (As I'm trying)
I can help you out (Just to keep things right)
I'll be what you need (I kill myself to make)
I'll do anything (Everything perfect for you)
Goodbye, apathy
So long, apathy","OneRepublic|||Goodbye, Apathy|||80",1,caring,approval,sadness,"[{'label': 'caring', 'score': 0.5070823431015015}, {'label': 'neutral', 'score': 0.3355136215686798}, {'label': 'approval', 'score': 0.10167397558689117}, {'label': 'sadness', 'score': 0.060163069516420364}, {'label': 'optimism', 'score': 0.04969403147697449}, {'label': 'annoyance', 'score': 0.015405112877488136}]"
"OneRepublic|||Goodbye, Apathy|||80|||2",OneRepublic,"Goodbye, Apathy","So don't sit still, but don't you move away from here
So goodbye, apathy (As I'm trying)
So long, fancy free (Just to keep things right)
Goodbye, apathy (I kill myself to make)
I don't wanna be you (Everything perfect for you)","OneRepublic|||Goodbye, Apathy|||80",2,disapproval,annoyance,sadness,"[{'label': 'neutral', 'score': 0.26614248752593994}, {'label': 'disapproval', 'score': 0.19431529939174652}, {'label': 'annoyance', 'score': 0.186350479722023}, {'label': 'sadness', 'score': 0.14069907367229462}, {'label': 'disappointment', 'score': 0.1292043775320053}, {'label': 'anger', 'score': 0.06046218052506447}]"
"OneRepublic|||Goodbye, Apathy|||80|||3",OneRepublic,"Goodbye, Apathy","I don't walk right, not like I used to
There's a jump in my step as I rush to see you
I could be happy here as long as you're near to me
As long as you're close to me
Now that I'm alright (As I'm trying)","OneRepublic|||Goodbye, Apathy|||80",3,joy,approval,excitement,"[{'label': 'neutral', 'score': 0.3007751405239105}, {'label': 'joy', 'score': 0.2781916558742523}, {'label': 'approval', 'score': 0.08581440150737762}, {'label': 'excitement', 'score': 0.08184110373258591}, {'label': 'desire', 'score': 0.0558440126478672}, {'label': 'realization', 'score': 0.01977180875837803}]"
"OneRepublic|||Goodbye, Apathy|||80|||4",OneRepublic,"Goodbye, Apathy","I can help you out (Just to keep things right)
I'll be what you need (I kill myself to make)
I'll do anything (Everything perfect for you)
Goodbye, apathy
So goodbye, apathy","OneRepublic|||Goodbye, Apathy|||80",4,caring,approval,optimism,"[{'label': 'caring', 'score': 0.7064939141273499}, {'label': 'neutral', 'score': 0.2219664603471756}, {'label': 'approval', 'score': 0.09487982094287872}, {'label': 'optimism', 'score': 0.08776374161243439}, {'label': 'sadness', 'score': 0.034099191427230835}, {'label': 'annoyance', 'score': 0.014637875370681286}]"
"OneRepublic|||Goodbye, Apathy|||80|||5",OneRepublic,"Goodbye, Apathy","So don't you stop pushing me
I can take so much
So goodbye, apathy (As I'm trying)
So long fancy free (Just to keep things right)
Goodbye, apathy (I kill myself to make)
I don't wanna be you (Everything perfect for you)","OneRepublic|||Goodbye, Apathy|||80",5,disapproval,annoyance,disappointment,"[{'label': 'neutral', 'score': 0.27044856548309326}, {'label': 'disapproval', 'score': 0.22279533743858337}, {'label': 'annoyance', 'score': 0.21842552721500397}, {'label': 'disappointment', 'score': 0.17977382242679596}, {'label': 'sadness', 'score': 0.11189434677362442}, {'label': 'anger', 'score': 0.052018456161022186}]"
"OneRepublic|||Goodbye, Apathy|||80|||6",OneRepublic,"Goodbye, Apathy","Everybody is watching you
Everybody is watching me too
Everybody is watching you
Everybody is watching me too
Everybody is watching you
Everybody is watching me too
Everybody is watching you
Everybody is watching me too
Everybody is watching you
Everybody is watching me too
Everybody is watching you
Everybody is watching me too
Everybody is watching you
Everybody is watching me too
<\Lyric>```","OneRepublic|||Goodbye, Apathy|||80",6,approval,annoyance,realization,"[{'label': 'neutral', 'score': 0.9673370122909546}, {'label': 'approval', 'score': 0.013108995743095875}, {'label': 'annoyance', 'score': 0.006934547796845436}, {'label': 'realization', 'score': 0.005807381123304367}, {'label': 'admiration', 'score': 0.003735740901902318}, {'label': 'amusement', 'score': 0.0036897663958370686}]"
OneRepublic|||Dreaming Out Loud|||81|||0,OneRepublic,Dreaming Out Loud,"```
<Artist name> OneRepublic <\Artist>
<Song title> Dreaming Out Loud <\Song title>
<Lyric> 
Well hello sir, we look for Mondays
Confident we'll get there someday
Pushing all the papers to a wealthy man
Might I say, a beautiful tie you wear
And how do you find such lovely polka dots and stripes these days?",OneRepublic|||Dreaming Out Loud|||81,0,curiosity,admiration,approval,"[{'label': 'curiosity', 'score': 0.4811592996120453}, {'label': 'neutral', 'score': 0.18788139522075653}, {'label': 'admiration', 'score': 0.148963063955307}, {'label': 'approval', 'score': 0.10850072652101517}, {'label': 'confusion', 'score': 0.05834958329796791}, {'label': 'optimism', 'score': 0.04639143869280815}]"
OneRepublic|||Dreaming Out Loud|||81|||1,OneRepublic,Dreaming Out Loud,"Break all my thoughts hit the floor
Like I'm making the score
I'm the king of the world
I'm a popular man
Count by zeros to ten
If you can't, well, I can
Don't let any one wake me",OneRepublic|||Dreaming Out Loud|||81,1,approval,admiration,excitement,"[{'label': 'neutral', 'score': 0.5239385962486267}, {'label': 'approval', 'score': 0.22512727975845337}, {'label': 'admiration', 'score': 0.1832292675971985}, {'label': 'excitement', 'score': 0.03829276189208031}, {'label': 'joy', 'score': 0.03807985037565231}, {'label': 'pride', 'score': 0.01562577299773693}]"
OneRepublic|||Dreaming Out Loud|||81|||2,OneRepublic,Dreaming Out Loud,"I'm dreaming out loud
Dreaming out loud
And all at once, so familiar it seems
I'm dreaming out loud
Dreaming out loud
Can't find a puzzle to fit into piece of apart of me",OneRepublic|||Dreaming Out Loud|||81,2,fear,realization,excitement,"[{'label': 'neutral', 'score': 0.5377237796783447}, {'label': 'fear', 'score': 0.06759938597679138}, {'label': 'realization', 'score': 0.049260128289461136}, {'label': 'excitement', 'score': 0.04168540611863136}, {'label': 'joy', 'score': 0.038132235407829285}, {'label': 'sadness', 'score': 0.02847764454782009}]"
OneRepublic|||Dreaming Out Loud|||81|||3,OneRepublic,Dreaming Out Loud,"Curtain calls and sanctuaries
Actors in the cloth, they freak me out
Mocking my purpose, in the magazines
Famous how they make you feel grand
They're always there to hold your hand
In times of trouble, they're best of friends",OneRepublic|||Dreaming Out Loud|||81,3,amusement,joy,approval,"[{'label': 'amusement', 'score': 0.42991340160369873}, {'label': 'neutral', 'score': 0.3186051547527313}, {'label': 'joy', 'score': 0.0847243070602417}, {'label': 'approval', 'score': 0.030636625364422798}, {'label': 'realization', 'score': 0.029234906658530235}, {'label': 'annoyance', 'score': 0.028671301901340485}]"
OneRepublic|||Dreaming Out Loud|||81|||4,OneRepublic,Dreaming Out Loud,"They don't care what you say
They don't care what you think
All they care, what you do
Long as you're on beat
Take a look at yourself",OneRepublic|||Dreaming Out Loud|||81,4,approval,annoyance,caring,"[{'label': 'neutral', 'score': 0.9122967720031738}, {'label': 'approval', 'score': 0.03223472461104393}, {'label': 'annoyance', 'score': 0.02940961718559265}, {'label': 'caring', 'score': 0.01778287999331951}, {'label': 'disapproval', 'score': 0.009446113370358944}, {'label': 'anger', 'score': 0.006935396231710911}]"
OneRepublic|||Dreaming Out Loud|||81|||5,OneRepublic,Dreaming Out Loud,"Storm tries to come and wreck my world
No, I won't let it
Stumble to escape, through anchored drapes, made of bedding",OneRepublic|||Dreaming Out Loud|||81,5,disapproval,disappointment,annoyance,"[{'label': 'neutral', 'score': 0.25683480501174927}, {'label': 'disapproval', 'score': 0.21637636423110962}, {'label': 'disappointment', 'score': 0.10381573438644409}, {'label': 'annoyance', 'score': 0.061051804572343826}, {'label': 'fear', 'score': 0.05451890826225281}, {'label': 'sadness', 'score': 0.05385111644864082}]"
OneRepublic|||Dreaming Out Loud|||81|||6,OneRepublic,Dreaming Out Loud,"I'm dreaming out loud
Dreaming out loud
And all at once, so familiar it seems
I'm dreaming out loud
Dreaming out loud
Can't find a puzzle to fit into piece
I'm dreaming out loud, out lout
Can't find a puzzle to fit into piece of apart of me, yeah",OneRepublic|||Dreaming Out Loud|||81,6,annoyance,sadness,realization,"[{'label': 'neutral', 'score': 0.45843595266342163}, {'label': 'annoyance', 'score': 0.07556337118148804}, {'label': 'sadness', 'score': 0.030206114053726196}, {'label': 'realization', 'score': 0.030203189700841904}, {'label': 'disappointment', 'score': 0.028297265991568565}, {'label': 'fear', 'score': 0.021664708852767944}]"
OneRepublic|||Dreaming Out Loud|||81|||7,OneRepublic,Dreaming Out Loud,"Well hello sir, we look for Mondays
<\Lyric>```",OneRepublic|||Dreaming Out Loud|||81,7,approval,excitement,realization,"[{'label': 'neutral', 'score': 0.9234138131141663}, {'label': 'approval', 'score': 0.025203799828886986}, {'label': 'excitement', 'score': 0.013243456371128559}, {'label': 'realization', 'score': 0.00804393645375967}, {'label': 'joy', 'score': 0.0062829917296767235}, {'label': 'gratitude', 'score': 0.004617665428668261}]"
OneRepublic|||Missing Persons 1 & 2|||83|||0,OneRepublic,Missing Persons 1 & 2,"```
<Artist name> OneRepublic <\Artist>
<Song title> Missing Persons 1 & 2 <\Song title>
<Lyric> 
Used to come around here every day
Now you're breaking
Used to be the one that is not ashamed
Now you shaming
Lost in all the wars we fought
Never sorrowed
Now that I think about you in the skies
Of tomorrow
And I wonder where you are
Now I wonder where you
Are (ooh)",OneRepublic|||Missing Persons 1 & 2|||83,0,surprise,sadness,disappointment,"[{'label': 'surprise', 'score': 0.38070791959762573}, {'label': 'sadness', 'score': 0.23488394916057587}, {'label': 'neutral', 'score': 0.1921466439962387}, {'label': 'disappointment', 'score': 0.10169918835163116}, {'label': 'curiosity', 'score': 0.0721501037478447}, {'label': 'realization', 'score': 0.033716585487127304}]"
OneRepublic|||Missing Persons 1 & 2|||83|||1,OneRepublic,Missing Persons 1 & 2,"Tear yourself down
Pick yourself up
Everything changed when you got alone
7.1, took it all down
Suddenly you can't even be found
I said all night long",OneRepublic|||Missing Persons 1 & 2|||83,1,realization,disappointment,sadness,"[{'label': 'neutral', 'score': 0.8022157549858093}, {'label': 'realization', 'score': 0.08892537653446198}, {'label': 'disappointment', 'score': 0.07786819338798523}, {'label': 'sadness', 'score': 0.058127280324697495}, {'label': 'annoyance', 'score': 0.050839077681303024}, {'label': 'surprise', 'score': 0.010398824699223042}]"
OneRepublic|||Missing Persons 1 & 2|||83|||2,OneRepublic,Missing Persons 1 & 2,"A missing person's in the window
Staring at me
Saying things I can't hear
A missing person's in the window
Staring at me
Haven't seen them in years",OneRepublic|||Missing Persons 1 & 2|||83,2,sadness,disappointment,fear,"[{'label': 'neutral', 'score': 0.4767400920391083}, {'label': 'sadness', 'score': 0.47078418731689453}, {'label': 'disappointment', 'score': 0.08019232749938965}, {'label': 'fear', 'score': 0.06602076441049576}, {'label': 'realization', 'score': 0.03789074718952179}, {'label': 'surprise', 'score': 0.02345508709549904}]"
OneRepublic|||Missing Persons 1 & 2|||83|||3,OneRepublic,Missing Persons 1 & 2,"First things first
Second in command
Right as I'm trying to change my plan
Second gonna die
Ooh, I can't breathe
Everybody's staring straight at me
You spend it all chasing those lies
I don't really wanna take that chance
I don't really wanna do that dance
I don't know what to do till you say
Oh, I don't wanna let you go
But I can't keep holding on
Skies of silver, stars of gold
And now you know just what you like",OneRepublic|||Missing Persons 1 & 2|||83,3,annoyance,disapproval,disappointment,"[{'label': 'annoyance', 'score': 0.38472166657447815}, {'label': 'neutral', 'score': 0.36344119906425476}, {'label': 'disapproval', 'score': 0.22989721596240997}, {'label': 'disappointment', 'score': 0.10944216698408127}, {'label': 'anger', 'score': 0.058906190097332}, {'label': 'realization', 'score': 0.023697536438703537}]"
OneRepublic|||Missing Persons 1 & 2|||83|||4,OneRepublic,Missing Persons 1 & 2,"So far this love is all I have
So far this hurt is all I have",OneRepublic|||Missing Persons 1 & 2|||83,4,love,sadness,disappointment,"[{'label': 'love', 'score': 0.7703572511672974}, {'label': 'sadness', 'score': 0.5489338040351868}, {'label': 'disappointment', 'score': 0.09169069677591324}, {'label': 'desire', 'score': 0.05246715992689133}, {'label': 'neutral', 'score': 0.027258194983005524}, {'label': 'caring', 'score': 0.026007074862718582}]"
