id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
Lupe Fiasco|||Break the Chain|||118|||3,Lupe Fiasco,Break the Chain,"Chain broke, nicorette for your chain smoke
No cigarrettes on my plane, yo
Snatching herringbones from the game throat
Put it on mine, take a long time
B.A. Baracus is how I'm looking online
In the webisode, necklace stole, let 'em know
That I put up the footage that I'm takin' your shine
Wanna see the real chains? Look in your mind
Your brain look like Keenan Wayans, brother
Overgold, overload, broken soul
Niggas playing games in the hood they got you stuck-up
Playa thinkin' that its cool to be a pimp still
We gon' set it free like a fish in a pimp heel
Take this home, rearrange it, change it
Danger, Sway-zer, Lupe Laser. Pow!
<\Lyric>```",Lupe Fiasco|||Break the Chain|||118,3,curiosity,approval,annoyance,"[{'label': 'neutral', 'score': 0.9141218066215515}, {'label': 'curiosity', 'score': 0.033613357692956924}, {'label': 'approval', 'score': 0.01517061609774828}, {'label': 'annoyance', 'score': 0.010368391871452332}, {'label': 'excitement', 'score': 0.00883700791746378}, {'label': 'confusion', 'score': 0.008335132151842117}]"
Lupe Fiasco|||Mission|||119|||0,Lupe Fiasco,Mission,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> Mission <\Song title>
<Lyric> 
""What's up, this is Charlie Wilson a.k.a. Uncle Charlie
I was diagnosed with prostate cancer in 2008, still fighting it
I'm a winner, not a loser, I'm gon' win the battle
That's right, I'm cancer free""
""What's up, this is Greg Porn and I beat kidney cancer, true story""
""Hello, my name's Michael, I'm a cancer survivor four years in remission""
""My name's Bernadette and I beat stage 1 triple negative breast cancer""
""I'm Angela, I'm 50 years old
And I've been through 9 surgeries in 3 years
Fuck you cancer, you may have taken my breasts and uterus
But you can never take my heart""
""My name's Ann Marie, and I'm living with stage 4 lung cancer""
""My name's Kourtney and I beat thyroid cancer""",Lupe Fiasco|||Mission|||119,0,sadness,approval,realization,"[{'label': 'neutral', 'score': 0.31246235966682434}, {'label': 'sadness', 'score': 0.16316936910152435}, {'label': 'approval', 'score': 0.12201083451509476}, {'label': 'realization', 'score': 0.10469648987054825}, {'label': 'fear', 'score': 0.04991734027862549}, {'label': 'annoyance', 'score': 0.0423145666718483}]"
Lupe Fiasco|||Mission|||119|||1,Lupe Fiasco,Mission,"""Hi, this is Kathy Phillips and I beat the living shit out of breast cancer
Cancer definitely picked the wrong bitch to mess with
Fuck you cancer! Woo-hoo! I'm a survivor baby! Yeah!""
""Hey my name is Charles Porter, I had stage 4 Hodgkin's Lymphoma
I went through a year of strenuous chemo then I had a bone marrow transplant
Where they gave me salvage chemo, and five days twice a day
Full body radiation to basically bring my immune system down to nothing
And uh, so literally died to stay alive, umm
Come April, I'll be in my third year of remission
And it was a team effort, all the friends and family I had came together
And uhh, I had to keep that mental strong
But umm, we got through it
Uhh, some fallen soldiers went as I fought
Uhh, but they'll always be heroes, peace!""",Lupe Fiasco|||Mission|||119,1,annoyance,sadness,realization,"[{'label': 'neutral', 'score': 0.25004100799560547}, {'label': 'annoyance', 'score': 0.11514247208833694}, {'label': 'sadness', 'score': 0.11474649608135223}, {'label': 'realization', 'score': 0.09991448372602463}, {'label': 'fear', 'score': 0.07916752249002457}, {'label': 'approval', 'score': 0.07755889743566513}]"
Lupe Fiasco|||Mission|||119|||2,Lupe Fiasco,Mission,"If I had a dollar for every time they counted me out
And my back was up against the wall
I could have died but I came out fighting, fighting
Could have died but I came out fighting
Could have died but I came out fighting
Could have died but I came out fighting, fighting",Lupe Fiasco|||Mission|||119,2,fear,sadness,realization,"[{'label': 'neutral', 'score': 0.669676661491394}, {'label': 'fear', 'score': 0.05900246649980545}, {'label': 'sadness', 'score': 0.04978235810995102}, {'label': 'realization', 'score': 0.04609481245279312}, {'label': 'disappointment', 'score': 0.023197254166007042}, {'label': 'approval', 'score': 0.022140387445688248}]"
Lupe Fiasco|||Mission|||119|||3,Lupe Fiasco,Mission,"Yeah, uh
With a breast full of lumps, man she ain't no punk
Say she gonna ride on it like a chopper in a trunk
Pink ribbon woman, she gon' live forever
Even though the doctor say she only get a month
Said it's my life and you only get it once
These flowers smell too damn good to be living in the funk
So I finna get it in and I finna get it crunk
And I finna get the living, ah-ah-ah
Eyes on remission from the jump
Breast cancer can't hold me back
That's the answer when they told me that
It can knock me down but I'm gonna be back
Strong, down for whatever
Exceptional and I don't know how to quit
And I never said never you can have that hair
Cause real talk bitch, I think I look better
Let's do it (do it), fighter, with everything inside her
Reportin' live from Death Row, drop the charges, be a lifer
Cell phones and your lighters, need you to put them up higher
So many candles on her birthday cake, might set that thing on fire, hey",Lupe Fiasco|||Mission|||119,3,approval,admiration,annoyance,"[{'label': 'neutral', 'score': 0.43203073740005493}, {'label': 'approval', 'score': 0.21651536226272583}, {'label': 'admiration', 'score': 0.07837460935115814}, {'label': 'annoyance', 'score': 0.044672004878520966}, {'label': 'joy', 'score': 0.024960845708847046}, {'label': 'realization', 'score': 0.020774511620402336}]"
Lupe Fiasco|||Mission|||119|||4,Lupe Fiasco,Mission,"Yeah, seven years old with stage four
This what champions were made for
Only so much fundraisers paid for
So I guess the rest is just all on me
That will to live against what's out here
Killin kids, well kiss my ass
It ain't killin' me, got things to paint
I got places to go, I got things to see
Wanna see my momma grow up, hold up, hold up
Wanna see my daddy grow up, hold up, hold up
I'm baldheaded and bravehearted, I'm small
But I'm a hundred feet tall, try to stop me, biopsy after biopsy
Chemo, but I'm a king though
I shake everything off me, lymphoma can't hold me back
It can knock me down but I'm gon' be back
Throw some SpongeBob in my Hot Wheels track
I'm a made man, made wishes
I ain't scared, I ain't flinching
Sorry momma but I gotta say it
But where I'm from they don't make bitches
Let's do it",Lupe Fiasco|||Mission|||119,4,desire,approval,sadness,"[{'label': 'neutral', 'score': 0.5607666373252869}, {'label': 'desire', 'score': 0.07524532079696655}, {'label': 'approval', 'score': 0.05519109219312668}, {'label': 'sadness', 'score': 0.041668184101581573}, {'label': 'annoyance', 'score': 0.035286158323287964}, {'label': 'disappointment', 'score': 0.031032951548695564}]"
Lupe Fiasco|||Mission|||119|||5,Lupe Fiasco,Mission,"Yeah, feel it
Went undiagnosed then untreated
When they finally found it, told him
Too far along and he couldn't beat it
But he couldn't see it, miss me with that dead talk
Miss me, my legs walk
And my heart beats and my wife witness
So fuck cancer, my life with me
And if I died, it die with me
Let's do it, fighter, with everything inside ya
Reportin' live from Death Row, drop the charges, be a lifer
Cellphones and your lighters, need you to put them up higher
So many candles on that birthday cake, we might set the thing on fire, yeah",Lupe Fiasco|||Mission|||119,5,sadness,annoyance,anger,"[{'label': 'neutral', 'score': 0.557514488697052}, {'label': 'sadness', 'score': 0.09628628194332123}, {'label': 'annoyance', 'score': 0.04299816116690636}, {'label': 'anger', 'score': 0.037964269518852234}, {'label': 'fear', 'score': 0.023094594478607178}, {'label': 'desire', 'score': 0.021613242104649544}]"
Lupe Fiasco|||Mission|||119|||6,Lupe Fiasco,Mission,"We might set that thing on fire, yeah
Yeah we might set that thing on fire, yeah
Yeah, we might set that thing on fire
Set that thing on fire, set that thing on fire, yeah",Lupe Fiasco|||Mission|||119,6,anger,annoyance,approval,"[{'label': 'neutral', 'score': 0.8876493573188782}, {'label': 'anger', 'score': 0.025241458788514137}, {'label': 'annoyance', 'score': 0.02272946387529373}, {'label': 'approval', 'score': 0.0156314205378294}, {'label': 'fear', 'score': 0.007378747686743736}, {'label': 'disgust', 'score': 0.006418345961719751}]"
Lupe Fiasco|||Mission|||119|||7,Lupe Fiasco,Mission,"If I had a dollar (if I, if I) (oh yeah)
And my back was up against the wall
Back was up against the wall (my back was up against the wall)
Come out fighting, yeah (come out fighting)
I could have died but I came out fighting (oh yeah)
Could have died but I came out fighting
Could have died but I came out fighting, fighting
<\Lyric>```",Lupe Fiasco|||Mission|||119,7,realization,fear,approval,"[{'label': 'neutral', 'score': 0.7993178963661194}, {'label': 'realization', 'score': 0.059824515134096146}, {'label': 'fear', 'score': 0.039408545941114426}, {'label': 'approval', 'score': 0.03908820450305939}, {'label': 'sadness', 'score': 0.02493550069630146}, {'label': 'disappointment', 'score': 0.012445468455553055}]"
Lupe Fiasco|||Quotations from Chairman Fred|||120|||0,Lupe Fiasco,Quotations from Chairman Fred,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> Quotations from Chairman Fred <\Song title>
<Lyric> 
Uhh, I exist, spoken in a confident voice
Can world shift and continent hoist
Look under for the plunder
A rich man's song that gets sung for a sum out the lungs of a stunner
But life turns to a station and a hustler to a hummer
Went from speaking and now not even sinking
The game is karaoke ’til it tries to punish poke me
Kinda throw me words slowly, fade degrading in the foley
Waving metal sheets make thunder
Fooling I was younger; fool me when I'm older
Fool me now, screw me down to the sofa, taking Soma
Drinking soda, eating vulture, tweeting vulgar
Playing Madden getting fat and getting cultured with the quotes
In the hopes people will get the jokes
If it rains you will get the float
But only if they're still building boats",Lupe Fiasco|||Quotations from Chairman Fred|||120,0,annoyance,optimism,amusement,"[{'label': 'neutral', 'score': 0.8002593517303467}, {'label': 'annoyance', 'score': 0.10876920074224472}, {'label': 'optimism', 'score': 0.03867751359939575}, {'label': 'amusement', 'score': 0.03286183252930641}, {'label': 'realization', 'score': 0.02612849697470665}, {'label': 'disappointment', 'score': 0.014900497160851955}]"
Lupe Fiasco|||Quotations from Chairman Fred|||120|||1,Lupe Fiasco,Quotations from Chairman Fred,"But your values system says you believe in sleep
More than you believe in grinding
Your values system says you are a consumer and not a producer
That you’re spending more money than you're making
Why? Because you're a consumer, you're reading all the books
And you're saying everything the books are saying
But those books are not in alignment with your values!
And you're gonna go to the next level
Your values are gonna have to change",Lupe Fiasco|||Quotations from Chairman Fred|||120,1,disapproval,annoyance,disappointment,"[{'label': 'neutral', 'score': 0.7584173679351807}, {'label': 'disapproval', 'score': 0.11668942868709564}, {'label': 'annoyance', 'score': 0.10655996203422546}, {'label': 'disappointment', 'score': 0.03262128680944443}, {'label': 'approval', 'score': 0.031085548922419548}, {'label': 'realization', 'score': 0.022085780277848244}]"
Lupe Fiasco|||Quotations from Chairman Fred|||120|||2,Lupe Fiasco,Quotations from Chairman Fred,"Uhh, Drunken Fist versus Praying Mantis
Was it God's plan or man mismanaged to turn New Orleans to Atlantis?
They lie in the streets to lambast
The black land swam at like a HE MAN in a bathtub
Fire! Cup up the bad blood
Hope hand tugs come right after the lackluster backrubs
Or half structured or tech hubs or wack love
That's stacked as if chance in community chest
God said, ""Don’t you ruin me yet
Until I give them everything and there’s just two of these left""
Black bumper slow fades into a vista
Rapid cuts a stock footage which freezes on a listener
Give me love, lovers
I read it like blood color on the head of a flooded structure
Can't keep the duck rubber under, fundamentally it’s buoyant
It rises like court rooms to swoon for your enjoyment",Lupe Fiasco|||Quotations from Chairman Fred|||120,2,curiosity,confusion,annoyance,"[{'label': 'neutral', 'score': 0.8417059183120728}, {'label': 'curiosity', 'score': 0.06680382043123245}, {'label': 'confusion', 'score': 0.05585552006959915}, {'label': 'annoyance', 'score': 0.014845464378595352}, {'label': 'approval', 'score': 0.014465217478573322}, {'label': 'optimism', 'score': 0.007369853090494871}]"
Lupe Fiasco|||Quotations from Chairman Fred|||120|||3,Lupe Fiasco,Quotations from Chairman Fred,"Every single word you said
Will you say it to me?
Well it stays with me
I heard every single word you said
Will you say it to me?
Well it stays with me, hoohh",Lupe Fiasco|||Quotations from Chairman Fred|||120,3,curiosity,approval,excitement,"[{'label': 'neutral', 'score': 0.7202786803245544}, {'label': 'curiosity', 'score': 0.1359029859304428}, {'label': 'approval', 'score': 0.08704910427331924}, {'label': 'excitement', 'score': 0.025197165086865425}, {'label': 'confusion', 'score': 0.01744161732494831}, {'label': 'amusement', 'score': 0.01256937999278307}]"
Lupe Fiasco|||Quotations from Chairman Fred|||120|||4,Lupe Fiasco,Quotations from Chairman Fred,"Trap music meets trapezoids, fake his own death
They roll rocks like asteroids to the crest
Think outside the box, I wrap a toy in a cheque
Then watch a sissy fuss with a boy in a dress
Mad at the world, in a voice of a man
With a bag of a girl, she just avoids the success
It's what he said, or what she said
Double entendre no matter how you play it
Then he takes the sex tape and destroys the cassette
And puts the ribbon in the sky like the limited of eye
Then prepares to utter, what's been a symbol in its side
Against the ticker tape scene in a Silver Lake dream
Sorta orders the lungs to unmilitate screams
Shouts to a forged son with imitate beams
In a blue sky filled with pornographic strings
Getting caught up in the trees, I still believe in Jesus!",Lupe Fiasco|||Quotations from Chairman Fred|||120,4,approval,optimism,realization,"[{'label': 'neutral', 'score': 0.9096649289131165}, {'label': 'approval', 'score': 0.08060938119888306}, {'label': 'optimism', 'score': 0.012648558244109154}, {'label': 'realization', 'score': 0.01201881654560566}, {'label': 'annoyance', 'score': 0.009819535538554192}, {'label': 'disapproval', 'score': 0.005077957175672054}]"
