id,artist_name,song_title,lyrics,parent_id,chunk_order,
Lupe Fiasco|||The End of the World|||91|||1,Lupe Fiasco,The End of the World,"She love her people so much
Came to my show just to throw her flag up and
Pray to God that I saw her
Wonder if she saw my scarf for Palestine all on it
Love the struggle, Valentine all on it
Put my heart into it
Like Noah's Ark I'm too into it
Like justice I'm just too influenced not to do this to it
This one dedicated to the soldiers
Throw up peace signs in the face of bulldozers
Never bow down or wrap their body in explosives
As long as your alive, fight your whole lifetime
The Horn of Africa needs you
Calling out to all you friends of the people
Be the change that you wanna see
Tell em no change just ain't what it gonna be",Lupe Fiasco|||The End of the World|||91,1,
Lupe Fiasco|||The End of the World|||91|||2,Lupe Fiasco,The End of the World,"Yeah, the people, united, will never be defeated
And on the People's Mic this forever be repeated
Whose streets, our streets, it'll never be deleted
No matter how many cops that you send to try and beat it
This is revolution in the making
A ragtag movement set to takeover the nation
Now isn't that fun
You just wanna make the world better, isn't that young
Well, blessings to the youth then
And don't stop, until they let the truth in
Once there, never let it leave
And protect it, they'll catch it and never set it free
And every set is free
Blood sweat and tears, no place I'd rather be
So, let's occupy Wall Street, all day, all week",Lupe Fiasco|||The End of the World|||91,2,
Lupe Fiasco|||The End of the World|||91|||3,Lupe Fiasco,The End of the World,"So again, I fight evil
This what I gotta do to live my life peaceful
So be it, outspoken and low key it
My heart big, limousine no Fiat
And you can hear it loud every time God beat it
Love always shines every time I see it
Exactly what they hated is exactly what I needed
And exactly where I started is exactly where I leave it
Cause I ain't never ever ever change
I say that because I ain't never felt better mane
Beautiful LASERS as fans, do me a favor, this is how I repay ya
Friend of the peeps, free Chill, Esco at peace
Holla at me if you see me in the streets
A picture costs a dollar, First and Fifteenth
<\Lyric>```",Lupe Fiasco|||The End of the World|||91,3,
Lupe Fiasco|||Gold vs. The Right Things to Do|||92|||0,Lupe Fiasco,Gold vs. The Right Things to Do,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> Gold vs. The Right Things to Do <\Song title>
<Lyric> 
Let me tell you 'bout the 'ting
Come sit 'round the fire
Me tell you where we come from
Me tell you the story",Lupe Fiasco|||Gold vs. The Right Things to Do|||92,0,
Lupe Fiasco|||Gold vs. The Right Things to Do|||92|||1,Lupe Fiasco,Gold vs. The Right Things to Do,"Some men wanna live like a banker
Fill up the ship then pull up the anchor
Pay the man dem to come run and take ya
Rassclaat chain in a brainwash nature
Joggin' in y'all clothes to the tailor
Drop leg to di riddim of the maker
Mash up di boat ah di fassyhole sailor
No rain a fall pon a Babylon acre
Zinc fence but me mind is a mansion
Dem a sufferer, we still have a bashment
Him inna cross but im still be a-dancin'
Every ting cook a curry like a champion
In a jam, but the man, him a jammin'
Original, you should come follow fashion
Me already dun seen what the future hold
Nuff gold for the dark hearts and the chasms
So big up your chest
Like a skin teet in a bad man wagon
No fear, me a duppy assassin
Make a wish me a dutchie Aladdin
Wah dem i-sire for dem earthstrong?
Give thanks to the first Gong
Di man word like a bird song
Iya self me a work pon (Fyah!)
Me gon tell ya bout the nation
Gravelicious men in them wicked navigations
Small up the slaves and stuff them in arrangement
We the children of the first generation",Lupe Fiasco|||Gold vs. The Right Things to Do|||92,1,
Lupe Fiasco|||Gold vs. The Right Things to Do|||92|||2,Lupe Fiasco,Gold vs. The Right Things to Do,"Fire burn (atat tat tat tat)
Babylon (atat tat tat tat)
Real mumma (atat tat tat tat)
Soon forward (atat tat tat tat)
Fire burn (atat tat tat tat)
Babylon (atat tat tat tat)
Downpressed (atat tat tat tat)
Jah bless (atat tat tat tat)",Lupe Fiasco|||Gold vs. The Right Things to Do|||92,2,
Lupe Fiasco|||Gold vs. The Right Things to Do|||92|||3,Lupe Fiasco,Gold vs. The Right Things to Do,"All I got is gold, golden memories
When I think about what you meant to me
All I got is gold, golden memories
When I think about what you did to me
When I think about, when I think about (reparation)
When I think about, when I think about
When I think about, when I think about
When I think about, when I think about (respect)",Lupe Fiasco|||Gold vs. The Right Things to Do|||92,3,
Lupe Fiasco|||Gold vs. The Right Things to Do|||92|||4,Lupe Fiasco,Gold vs. The Right Things to Do,"Man dem a come down from England
And dem wah commerce for your kingdom
Say 'em got nuff Manilla for the yute
And the gal and the man, would you bring some?
Tallawah and bashy, yuh sight me?
Say him don't want the likkle or the feisty
Say him got nuff bickle for the trip
Nah worry 'bout a thing man, everyone irie
Fuckery, mi nah wan' fi do it
And the samfie man wan mi fi trade pickney
For a quattie, baldhead must think me foolish
Me put a cutlass in this nuisance
Bwoi, wake up from your dream
To the smell and the sound and the screams
And the panic of the captain and the crew
Who don't know what to do as the ship comes apart at the seams
Got 'em, ship gets pulled to the bottom
By a group of men and women holdin' ropes with large hooks
On the ends specifically designed for catchin' boats
Crew in disbelief as they choke
The weight of the chains on the slaves
Pullin' down to what they think are they graves
Afraid as they sink from the surface of the sea
'Til a soft voice in the water tells them, ""Breathe""",Lupe Fiasco|||Gold vs. The Right Things to Do|||92,4,
Lupe Fiasco|||Gold vs. The Right Things to Do|||92|||5,Lupe Fiasco,Gold vs. The Right Things to Do,"Fire burn
Fire burn (atat tat tat tat)
Babylon (atat tat tat tat)
Real mama (atat tat tat tat)
Soon forward (atat tat tat tat)
Fire burn (atat tat tat tat)
Babylon (atat tat tat tat)
Downpressed (atat tat tat tat)
Jah bless (atat tat tat tat)",Lupe Fiasco|||Gold vs. The Right Things to Do|||92,5,
Lupe Fiasco|||Gold vs. The Right Things to Do|||92|||6,Lupe Fiasco,Gold vs. The Right Things to Do,"All I got is gold, golden memories
When I think about what you meant to me
All I got is gold, golden memories
When I think about what you did to me
<\Lyric>```",Lupe Fiasco|||Gold vs. The Right Things to Do|||92,6,
Lupe Fiasco|||Cripple|||93|||0,Lupe Fiasco,Cripple,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> Cripple <\Song title>
<Lyric> 
Turn the beat up some more
Ay-yeah-yeah, anchors",Lupe Fiasco|||Cripple|||93,0,
Lupe Fiasco|||Cripple|||93|||1,Lupe Fiasco,Cripple,"Uh, rectangle full of color
Complicated man sits, dedicated to the rudder
Under Apollo, over feeling under as a swallow, Wadjet wallows
Instead he looks for Yetis in tomorrow
And do-gooders become regretters for giving garble
At the art show out in Park Slope
Broken dancers rather flatten cardboards than work at Arco
Flippers who feat feets riff contortionists hips and grease slippers
Tweezers release slivers
From lines with deep splinters, paws for sweet skippers
Another key-figure's of East River's who eat liver and drink liquor
And root for Bird due to an unconscious urge to beat niggas
Who prefer sweet, steep sleep
And to pull hoes with the ease of police triggers
Sikhs at the hair show, Arabs at the airport
Caucasians in the projects, niggas anywhere though",Lupe Fiasco|||Cripple|||93,1,
Lupe Fiasco|||Cripple|||93|||2,Lupe Fiasco,Cripple,"People lovingly exclaim
People lovingly exclaim
People lovingly exclaim
People...",Lupe Fiasco|||Cripple|||93,2,
Lupe Fiasco|||Cripple|||93|||3,Lupe Fiasco,Cripple,"Beauty is the largest
Obstacle to obsess
Decorate the sergeant
Community resistance in progress",Lupe Fiasco|||Cripple|||93,3,
Lupe Fiasco|||Cripple|||93|||4,Lupe Fiasco,Cripple,"Pull out game strong like the Waco Kid
But also like a lifeguard, now that don't even make no sense
But since, if the swimmers ain't got no rings on
Don't be a fag, let me stab that Yoo-Hoo with my ding-dong
Fruits of interracials, my banana's bigger than King Kong
Both ways seem wrong like nobody in China is good at ping-pong
Seem wrong?
That's evidence they shouldn't be passing their genes on
That was racist, but I'ma run with it
Like every sagging pair of pants has to have a gun in it
So I undid it, like a Singapore with gum in it
Does that mean if I let you ride it, I can put my thumbs in it?
Uhn?”nasty, but let the moment pass, only wave if they ask
And catch me at the scene of the crash, karma
They hate blood like Blade
So they hate cuz like an English teacher grades",Lupe Fiasco|||Cripple|||93,4,
Lupe Fiasco|||Cripple|||93|||5,Lupe Fiasco,Cripple,"Beauty is the largest
Obstacle to obsess
Diaspora and sonnets
Community resistance in progress",Lupe Fiasco|||Cripple|||93,5,
Lupe Fiasco|||Cripple|||93|||6,Lupe Fiasco,Cripple,"The city: population control, occupation parole
Hope the swayed persuades and this conversation cajoles
Not to be Enron
Alexander Hamilton of Cassandra's Agamemnon
The environment is more than just a panda at the wind farm
Looks cool but it's bull as cool fusers
And the abusers fuel the duel losers
To make fools of the schools and pool Bueller's
The crusade to legislate oxygen
And put it in a box just like Desiree Washington
Fortune cookie, First Panda accelerated profit
And hope Santa fill my socks with highly-decorated moccasins
My, how the roles have reversed
So now we gotta eat 'em for dessert
Bop the kids just to free 'em from the curse
Dress up the thots in lingerie and feed 'em to Levert (uh-huh)",Lupe Fiasco|||Cripple|||93,6,
Lupe Fiasco|||Cripple|||93|||7,Lupe Fiasco,Cripple,"Beauty is the largest
Organize the objects
Diaspora and sonnets
Community resistance in progress",Lupe Fiasco|||Cripple|||93,7,
Lupe Fiasco|||Cripple|||93|||8,Lupe Fiasco,Cripple,"Diaspora and sonnets
Community resistance in progress
Woah?”the people lovingly exclaim (people lovingly exclaim)
People lovingly exclaim (people lovingly exclaim)
People lovingly exclaim (people lovingly exclaim)
Community resistance in progress
Pe-pe-people lovingly exclaim (people lovingly exclaim)
<\Lyric>```",Lupe Fiasco|||Cripple|||93,8,
Lupe Fiasco|||Down|||94|||0,Lupe Fiasco,Down,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> Down <\Song title>
<Lyric> 
Fish is my friends and the whales is my homies
Octopuses my people, the shrimp, they all know me
The sharks is my niggas, the dolphins is with us
The crabs is my comrades, the seahorse be holdin' us down
Jellyfish, they just be rollin??around
Lobsters is cool, they are not food
They part of the crew
And that mean they down (that mean they down)",Lupe Fiasco|||Down|||94,0,
Lupe Fiasco|||Down|||94|||1,Lupe Fiasco,Down,"Life Aquatic, product of the passage, ooh
Stay there with me, lookin' like Atlantis (ayy)
We're off to build another planet (ayy)
See a ship and then we?™re really goin' savage (ayy)
From the home, we was lost in the Atlantic
I wouldn't make it, but we'll find a way to manage (ayy)
Titanic when we're breakin' off the damage
I ain't gotta say it man, that wave is automatic
Me and my partnas, say your life is a beach, no
But life is a beach though
Yeah, it's down here on the sea floor (yeah)
And now we?™re really gettin??deep though
I feel I'm golden (no)
I don?™t take shit from no one (no)
I just be floatin'
We're down in the ocean",Lupe Fiasco|||Down|||94,1,
Lupe Fiasco|||Down|||94|||2,Lupe Fiasco,Down,"Fish is my friends and the whales is my homies
Octopuses my people, the shrimp, they all know me
The sharks is my niggas, the dolphins is with us
The crabs is my comrades, the seahorse be holdin' us down
Jellyfish, they just be rollin??around
Lobsters is cool, they are not food
They part of the crew
And that mean they down (that mean they down)
And that mean they down, that mean they down",Lupe Fiasco|||Down|||94,2,
Lupe Fiasco|||Down|||94|||3,Lupe Fiasco,Down,"Throw us in the water, execution
We really thought we wasn't gonna do nothin'
But the sharks and the dolphins gonna do somethin'
Walked up out that water, evolution
Ayy, ayy, revolution
Pass the plate, you should make a contribution
If you ain't got it then you gotta go and get it
Climate change, chain flooded, call it sleepin' with the fishes
Tired of all these bitches, in my net it's just fishes
In my net it's just swishes, boom
And you know I'm a floater, ballin'
Coachin' from the ark, Doc Rivers, call Flipper my nigga
Say you got it for the low (low)
Say you got it by the boat (by the boat)
When you whip it in the water (whip it, whip it)
If it's real, it'll float",Lupe Fiasco|||Down|||94,3,
